Date,SP500_Returns,VIX,Treasury_10Y,Yield_Spread,Inflation_YoY,CPI,AAPL_Returns,MSFT_Returns,AMZN_Returns,NVDA_Returns,GOOGL_Returns,GOOG_Returns,BRK-B_Returns,UNH_Returns,XOM_Returns,LLY_Returns,JPM_Returns,JNJ_Returns,PG_Returns,HD_Returns,CVX_Returns,MRK_Returns,COST_Returns,PEP_Returns,KO_Returns,ADBE_Returns,WMT_Returns,MCD_Returns,CRM_Returns,TMO_Returns,CSCO_Returns,BAC_Returns,ACN_Returns,LIN_Returns,NFLX_Returns,AMD_Returns,ABT_Returns,NKE_Returns,DIS_Returns,TXN_Returns,WFC_Returns,ORCL_Returns,DHR_Returns,CMCSA_Returns,INTU_Returns,VZ_Returns,COP_Returns,NEE_Returns,QCOM_Returns
2005-01-04,-1.16713594265474,13.98,4.29,1.09,3.5752979414951147,191.2,1.02699936892372,0.3739730079494574,-5.345909895131173,-4.707379115564148,-4.050136480950616,-4.050129219856602,-1.5177666006606083,-1.0274755961994675,-0.6787785018010695,-1.3333333333333308,-1.8901702416988184,-0.3179662290742069,-1.2502240331186742,-1.276100363183974,-0.6876272658664084,-0.4158622996062955,-1.7954083151478173,-0.712358378258604,-1.3962489606924589,-2.642239082028852,-0.2436722858195739,0.817102887253518,-1.4457817204996617,-1.246633542550457,-3.933748658833769,-1.377527770684639,-2.351159725072738,-1.4324717477775528,-2.1816200985325107,-5.604861146622109,-1.0070701898024503,-1.422429022825089,-1.077199020126074,-2.39867624642629,0.0807611648906192,-2.6099883055774487,-1.0314846476926598,-2.555519249975058,-3.2867128141278568,-1.0125920829919477,-0.6539044539157102,-1.2178640152852194,-0.4489570606783899
2005-01-05,-0.3627842613197485,14.09,4.29,1.07,3.5752979414951147,191.2,0.8758200437565478,-0.223544953805066,-0.8780298366068973,0.9345753487448594,-0.5089733069686853,-0.5089906590223237,0.1751353616299633,0.3499304917955692,-0.522609691524023,1.0450483442426828,0.2082838619435145,-0.0637973126644486,1.0458709996774562,-0.916567324656381,0.6528226232152878,0.6745858604538357,0.3826537025350296,0.1163493768588042,-0.4638638451068932,-0.5494535855962268,0.1315253445672626,-0.7793076467552451,9.71882697597113,-0.2729441322542936,0.0538805450947643,-1.1566974745238712,-0.3883509959989428,-2.029982201598701,-3.944870062247774,-2.276096513166459,-1.1471836552207293,-1.1968676471604822,-0.5444679850480805,-3.0084787302747995,0.1129756227542522,0.3062784116985684,-0.5031370980005168,0.9366165095932688,-1.132805981415652,-0.1496992838246558,0.7419772341660469,-1.287674577268838,0.4272497047525858
2005-01-06,0.3505858083953761,13.58,4.29,1.11,3.5752979414951147,191.2,0.077531486881277,-0.1120264595828368,-1.72372578199238,-0.969836974196947,-2.5631928775832646,-2.5631771381806057,0.4895083488850149,2.208533712470695,1.27297884835611,0.8024196389968763,0.5715702686730051,0.2872650903512852,0.4902859256580738,-1.494309939267957,1.670594450230389,0.7019817825710595,1.440068376952186,0.7166355301767791,0.8339468942123673,-1.6574549997601884,1.4261628402652438,0.7854285515170201,-1.2813450685742245,0.068424420379376,1.5078120153311003,-0.1545588284592391,-0.896684388525959,0.9889290248962236,-1.3393722773948125,-0.1519022108633305,2.255309966720476,-0.124533689653894,0.1459825480009113,-0.3931854739523954,0.354669071469571,0.9160296340817276,0.0541731910254306,-0.1546527595995606,-0.6338423533129411,-1.1744183606262726,1.4492825991094804,1.6236550624200152,1.6308168383670996
2005-01-07,-0.1431170580797114,13.49,4.29,1.09,3.5752979414951147,191.2,7.281124358438173,-0.2990651353497409,3.0937845176957746,-1.9148660908167687,2.8109277645195885,2.8109254004859308,1.5657646712707196,-0.7960843236810344,-0.6584158487431435,-0.477623321411702,-0.8008203718043894,-0.3660081821735272,1.0480629106581318,-0.2648702470138264,-1.121202438604063,-1.3624830915175743,-0.8559495497940661,0.8653860825758697,0.1216230511267735,0.0680917597670749,-0.1110002813912713,-0.6546165206823606,-0.9593684135519532,-1.4700865134214758,-0.6896608248508573,-1.0835950137977002,4.681355352030003,-0.0233115450582577,0.6334860166568479,1.014202687137078,1.7130645957201374,-0.5894403369594459,-0.9839599020450952,0.5263194879337574,-0.1285169976782074,0.8320700034446293,0.1805034364702917,0.8983860037484082,1.2512319853581475,-0.3539792067648317,-0.6323195001821214,-0.1911880549295586,0.5116307458212122
2005-01-10,0.3422772738181034,13.23,4.29,1.06,3.5752979414951147,191.2,-0.4187243713760114,0.4874359219899427,-1.1342121995275067,0.2271419906109129,0.6241905437422979,0.6241944122343801,0.2398071036091575,0.4241603839834074,0.3815999662890812,1.208674592006731,-0.3385444347642097,0.7826191646586933,0.7868427321419347,0.9174338119602776,0.4496569606551537,1.1885661302124095,0.1895138964139064,2.497612086822665,0.5587938364649547,0.0680519162266968,-0.5000934243957089,-0.6275517969025035,-3.247861650162032,0.2775847486230942,0.0,1.2519592645249933,1.315289237479167,-0.3498169826083419,1.349009207920715,1.0542122674114252,0.9684163730106166,0.9920214103262605,0.4048574929093274,-1.3525282064157262,-0.0643350522890218,-1.050265147217122,-0.3243187302298889,2.0264071454422217,0.3392279818162702,-0.9642245836261388,0.9073752410641234,0.3420440724121398,-0.1619613439314049
2005-01-11,-0.6099567120878002,13.19,4.26,1.02,3.5752979414951147,191.2,-6.380557552172195,-0.2611928985707501,-0.478011014664792,-3.079891846724392,-0.7792518861486575,-0.7792455332066628,-1.6917321782683905,-0.1027355473267599,-0.2601061810842409,0.1580613887575133,-0.9668119348289816,-0.3486488293594547,-0.1064609166806729,-0.2153113737573875,0.038926542132911,-1.0476209996829078,-0.5464525561677647,-0.5394291478501012,-0.5556886823580132,-1.190072707533607,-0.2420046076739956,-1.7998095783109291,-3.297994587982356,-0.1730077429775711,-0.4273500354724069,-0.242880565528647,-1.7062281160743376,-0.2574318079335169,-2.3068293503269555,-26.179829725778596,-1.8348626134526924,-0.4741991310742377,-0.2566003085015422,-1.0614761815100682,-0.1931478263624497,0.0758167490521266,0.668835689731484,-0.0300997173674377,-2.0284959084354792,-1.1017124236380016,-0.0350397013373915,-1.1453454865481771,0.2085750855278956
2005-01-12,0.3981403880320977,12.56,4.25,1.03,3.5752979414951147,191.2,1.394104870660473,0.187060027180963,1.5850140297079651,-0.8411205972730817,0.9507123303153842,0.950700348663336,-0.017379318173738,0.662774754315798,1.484456772553289,1.31509734535058,0.2374674115156239,0.6997433512005768,0.3730001550948936,1.174782280561626,2.120622802003425,-0.2887408819765791,0.4437850503528739,0.2618279155644165,0.0,1.479698255602968,0.91435285409871,0.7717034346442109,-8.03897496157715,0.1733075785075533,1.5557989539870531,-0.2656018837410623,-0.415096642836088,0.5161924594478062,-2.3619447508996694,1.0767214319182816,-0.3186065714199104,0.4991432834888121,1.8743098183103823,0.0893989703387276,-1.3384906286462497,2.1212101289172614,0.6464346320762759,-0.0602003353477376,-0.5422756281932894,-0.9585572794814978,1.9509386811264573,0.4827565160290925,-0.2775271552355018
2005-01-13,-0.8630125807352784,12.84,4.2,0.99,3.5752979414951147,191.2,6.629999509468343,-1.904407079183379,0.709224814966336,1.0371311787197302,-0.0255905327511962,-0.0255847777725359,-0.2086212290156042,0.3519187204857887,-0.0790688187521149,-2.353756730847945,-0.5791029507319689,-2.132025395810988,-1.7342055766136788,-1.113746948355232,-0.8192042130419352,-1.3835253095451194,0.4418323260327872,-1.2870778465781552,-1.020403718421592,-1.2885695616002169,-0.8136139830380751,-1.435867137040503,0.9933749320585994,-1.176471131750079,-0.7923909990073308,-1.2427904044027716,-0.795752517353332,-1.540615884830332,1.023629496481404,0.932086453939318,-1.9177495044640611,-0.6434131599353354,0.1082299695390975,-0.8485870115602867,-0.8826428781198659,0.0,-1.8733219935521568,-0.1204818135024932,-2.8996238245106887,-2.9557847776734425,1.5240012041457085,0.4804371742649138,-2.3654927714050533
2005-01-14,0.600455955884871,12.43,4.23,0.99,3.5752979414951147,191.2,0.5730023248331717,-0.5709920666786439,4.577457379043426,0.3263098117544771,2.375465898129847,2.375474826408297,-0.2264826910442163,1.3122126840408033,1.028685391912787,1.4711128287691722,0.1059065794083657,1.1779885877950311,0.6302940689940195,0.4073855391982794,0.4610024153642422,0.7177784112523344,1.110177546424196,-0.1700611130093343,0.5645545723133694,0.0171733447673849,0.6525095450109264,1.3596635953145864,-1.6393442622950838,2.380953494017657,0.5324732186628767,0.8764031228054803,0.4201703936948187,0.0237039389778592,4.327621363745937,0.0,0.4779513813021108,1.0565784374510612,1.9819780149646915,1.2162096447571935,0.0824525685418908,1.1127639265461342,-0.0909132467824092,1.2364261026068355,1.403775479266378,-0.7008138889568527,0.4740439315802591,0.0546460617418143,0.2612841195687387
2005-01-18,0.9674771847279606,12.47,4.21,0.95,3.5752979414951147,191.2,0.6410500245537243,0.7656923781197422,0.0673458911514046,1.5804707586432487,1.96530985553538,1.965287249313974,0.925438755125807,-0.8485870115602867,0.8419821964858132,0.5065518175150219,1.5604340945744255,0.526312619365199,0.1968514821921285,0.6205210311809095,1.5105180249554095,1.392937072550282,1.8023594854655436,1.2492898439086408,0.6834238978625784,0.2576017981420486,0.9260938311601352,0.9262245942954772,0.3333346048990826,0.4446000996335186,-0.741522223895863,1.8712411762286552,-0.7227102603309499,0.521453491026791,-0.2644254913833355,2.2427450924145558,-0.4540522439425931,-0.2810567831109334,1.5547740985442091,0.1335144083768558,1.2687435742086306,1.1005107650098322,0.0545872557917492,-0.0297778211481358,-1.761894716850665,2.2801333685507075,1.2356752288883,1.1605659460860895,0.9713334667257324
2005-01-19,-0.9490104994474112,13.18,4.2,0.94,3.297297297297286,191.1,-1.0898858154116509,-1.2917939077892626,-1.3907642914230078,-2.2879633120592047,-3.236895022434494,-3.23688139494116,-0.0346028685599852,-0.58559037679069,-0.8737878892028261,-0.9384791569956752,-1.4583368516629225,-0.3331732326506631,1.232360432263313,-0.8538913938674009,-0.7534404308330189,-0.8945626751712954,-1.5872991228835565,1.0095290407281077,-0.3636400627367475,-0.8564576753203879,-1.302996654981747,0.0632925870956535,-0.3986738794437783,-2.451485189409064,-3.148346637107169,-1.66192505825693,-0.3831432184220329,-1.3911816899567664,-2.035572299785926,0.0,0.0217156334774148,-0.1691024821251052,-0.8350769030810667,-2.5777774386935737,-0.7484528007239644,-2.249633323291378,-0.7275293402561278,-1.6090610193237542,-2.3827833314437386,-2.7335497883743343,-0.9431801952815012,-0.4049067852495702,-3.636788540369873
2005-01-20,-0.7782996095930472,13.83,4.17,0.96,3.297297297297286,191.1,0.8299847255144766,-0.4618896612745504,-3.6396690342203386,0.2338144800988484,-1.7131202921689792,-1.713140702969029,1.0038107360820892,-1.869054767438283,-0.6464211974323675,-0.9999994646038955,-1.5591970142937228,-0.5253072555882365,0.0352866225405534,-1.555018476185388,-1.3854613043513877,-0.9348826644284824,-1.1786594037019316,-0.8883945087562184,0.5596188940941715,0.3282629979315166,-0.7623578319467694,-0.5376346356164907,-2.535024151054888,4.083769954179028,0.9366395584955444,0.7560599140730373,-1.2692304757925157,-1.0521248922042423,0.1808477067826608,0.9032280214371192,-0.651465685569097,-1.9762845168702192,0.0701740675071338,-2.4635078177364766,-0.7540968597912423,-1.410545881893488,-1.2458826215955066,-0.8479787462914778,2.2834718672573477,-1.0368374386437118,-1.725111752487074,0.42010781236963,-8.01071570483104
2005-01-21,-0.6414815973357024,14.36,4.16,1.0,3.297297297297286,191.1,0.0425972821114895,-0.8120687813797933,-2.8328584473570007,0.1872870574816776,-2.9084116704349072,-2.9084040262114086,2.96435833472124,2.5626241383905013,-0.5520555742412836,-1.9670398801145408,-1.0738295996749136,-1.02416896648323,-1.8518504813616388,-0.6075333918099002,0.038492028706849,-1.2040372213254713,-2.678389975879369,0.0373491280086346,-1.0162157392574644,-1.7220595923115312,-0.6745409390544799,-0.6359324581484027,-1.0951392961805029,0.4024173053704949,-1.692136851017334,-0.4855467094132759,-1.986755852614186,-0.5558229490079669,-0.4513077984460101,-0.959082921431198,0.5027385251352268,-0.5760368461068532,-1.297330211611114,-1.6370368936373003,-0.6937594603419583,0.2259087895237099,-1.6326541357065016,0.6414144534445443,-1.616630865745372,0.6341332146377665,-0.4901300355003135,0.6882620063866529,0.0529392758335189
2005-01-24,-0.3527785741917366,14.65,4.14,0.94,3.297297297297286,191.1,0.3830039510718697,0.0779744953649963,-1.8950453192225325,-4.011371344402259,-4.015291297311174,-4.015289951133938,-0.1497755905464304,-0.6752937359879141,1.367966812435406,-0.8676781360887009,0.0814181688914006,-0.5820481884165729,-0.7906602503894522,-1.246948941817938,1.135052246602064,-1.6798409148384374,-0.1935071077958317,-0.485343145444006,0.1222176417673859,-2.94375383591976,0.1131887814222798,1.5679992675781351,-3.806229743907752,-0.5344016184305134,-1.4436436733903268,0.2883146322361973,-1.033387243476391,-0.1944151350866341,0.906074608605234,-2.130406252951378,-0.10874578791632,0.0115811199101978,-0.7104794029176187,-1.2363301017243478,-0.2827647570950886,-0.5259252163160366,-0.1886060090159236,0.151751445424475,-0.5477284393241799,0.9589131836907904,1.340200642609379,0.0536133429836604,-3.333328960223503
2005-01-25,0.4004325825724963,14.06,4.2,0.97,3.297297297297286,191.1,1.8230873196936948,1.3634607730015125,1.3868190782093226,1.7492747087757057,-1.9920463227158456,-1.9920330964859343,-0.4999987284342477,-0.5665722379603388,0.3911612727584668,0.018231804349722,-0.0542311745781454,3.626605108741199,0.941859203743256,0.4456556273727319,0.8940483611024286,3.685090197997032,1.4218088930277428,0.1500619289000804,0.6836000982731516,0.3430266176203567,0.3957020503727593,0.6301221310072158,-1.223022165175569,-0.1007410542437026,-1.352111386581201,0.8182196415230658,1.2048238915872256,0.3408799383703975,1.7053801784397749,3.8918216261631935,-0.0435439382224789,-0.4866158971446932,3.0411407065414897,1.685124572729113,0.633863324902828,2.6435074586120377,1.832964270887083,0.4545471884987551,1.206396725903347,-2.306657040535653,0.4860416727707095,-1.098459046300149,0.3284042935909559
2005-01-26,0.4844114603439475,13.44,4.21,0.94,3.297297297297286,191.1,0.2776284504118598,-0.0384328543654999,0.9770386710988176,1.2893987334611,6.842828194852468,6.842805063344781,-0.7035209016334032,0.0569835347667302,0.7208239210716672,1.1850529516160169,-0.0813857265332007,1.459510808787634,-0.5203676976662464,0.3943797106622071,0.9426847499424352,0.7108274257023872,0.5947297544754537,0.0374610563631971,1.06692194180662,0.7736532499325266,0.0,0.156541127816312,0.50983722383382,0.0336142147288498,1.0279857385660174,0.3948240942604153,0.7936462283165913,1.7228806120992424,-2.648011114671933,1.4603145538814477,-0.0435629072278898,-0.8615646396880949,-0.7638873923670686,7.291661680798533,0.8950722433960223,0.2207485845059364,1.3174956376966973,-0.0904998073232743,1.2179352652104347,1.444443632752579,1.7885243092729652,1.7878906434876995,0.6546690656457743
2005-01-27,0.0408921581358967,13.24,4.22,0.94,3.297297297297286,191.1,0.5397675981626104,0.3844689757391162,2.346398795057602,8.015273289397328,-0.6129753257243187,-0.6129650882344406,-0.7422379145909375,0.7517038835702206,0.0967103217073717,0.1261255762598612,-0.2172191883716645,-0.6651203326014654,-0.2164482951970248,-0.1718627439502684,0.9712372971081962,0.0320773324074874,-0.274495495016569,0.0936139996318807,0.1919338190299546,0.2856630105460889,-0.3753803823396295,0.4063743722935831,-1.3043500194777624,-0.0672058387427787,2.76992513468155,-0.5243645970427036,1.102364924609045,1.5744362856349392,1.6322800390489831,0.8761032603726626,-0.937023688504246,1.5267121539254358,-0.979707229094573,0.9708707627357648,-0.7228497362080755,2.569753189504964,0.549444495264062,-1.298310104654532,-1.3824907745563777,-1.7798485771513772,0.5635941909473585,0.0399185345146602,-2.0596263002793047
2005-01-28,-0.2715987692261667,13.24,4.16,0.91,3.297297297297286,191.1,1.8446729889946225,0.2680953396702268,-0.2127115253492295,-0.1309452699972513,1.201609210307697,1.201609896267164,1.9714477301222333,-0.3504381209610052,-0.927535347316577,-3.581065097531177,0.6802721088435382,0.6228612866328476,-2.1149641637738137,-0.6148548965523748,-0.6289310838898166,-10.134699544214577,0.1270408085381369,-0.4489297940134751,-0.6465437114904882,-1.2284113391523357,-1.224558832185152,-0.3735956907696125,-1.1747419145117122,-0.6724911134163736,-1.5401577664759023,0.3733845556786574,-0.3115261789538692,0.1643957064679346,2.05191860251428,-2.543429154721577,-0.4179485899186708,0.0462705806123953,-0.2473518222187776,1.005251127715745,0.1489329010977647,-2.075876566283741,-0.1275000550505001,-1.3153879189212847,0.1038445354412775,-0.5296800326757389,-0.0109869926764427,0.5054499226861742,0.5810710791898988
2005-01-31,0.8460280617075266,12.82,4.14,0.85,3.297297297297286,191.1,3.947023027632235,0.3819724228572907,2.3685433856295512,0.1746480740100864,2.7739717559421395,2.77398998776206,-0.1999982198079397,0.8508224469852221,0.6436473832865941,1.2318025846530969,0.8918968406883554,0.1237917026619017,-1.6989879182236045,2.1034359745871978,1.2658233241322314,0.1070646397055119,-0.0422932065478276,0.901915691895172,0.0,2.5594844905532987,-0.0572204565696954,1.2187480926513672,1.7830592157353609,1.35409480749209,0.7821301674897141,1.4660791198249925,1.757808003458261,1.1723329006134042,0.5243840115395138,0.5728844835732216,-0.5522478310602374,0.1618677224029419,1.4169389283809064,0.4327064971010985,1.288828112024265,0.6578958375742072,0.0911847747822047,-0.2169889958811399,1.1410752360962118,-0.2522458775548242,1.9782389644209972,1.4293301561016936,2.4484270748438286
2005-02-01,0.6890900906523889,12.03,4.15,0.86,3.297297297297286,191.1,0.819247329320727,0.4185643079485324,-1.71216754482153,1.875915768026526,-1.9016427103322744,-1.901657339175156,0.7682015301726519,2.002248311299204,3.2364380485013555,0.9586958461928808,0.4553928759893466,1.112830378151486,-0.6763115037525247,-0.2908360076741445,1.3786764319174027,-0.7843104837640724,-0.65580996464768,0.335196094261514,-0.1687238049879802,1.757469197158423,0.4007615999189307,-1.2658223375673794,0.0,-0.1002026924193932,0.498881600176615,0.6685386681729133,-0.2303242522058268,0.0,-0.1740854256675694,2.974685198449656,1.1772608279448482,0.5079100258067903,0.5937778697417739,1.5941441354081265,0.8156606953066747,-0.8714657606691656,0.4555395451616428,-1.832867902325264,-0.2820528470552919,0.8148344492096671,1.961424695925884,1.3700457465030125,-1.1009662431062162
2005-02-02,0.3177968167360712,11.66,4.15,0.83,3.297297297297286,191.1,2.708631149038654,0.2652508391177699,-1.41242798333584,5.567808351567027,7.326735150688246,7.326730460648734,-0.430888831414844,-0.7498900561174415,1.238970981303833,0.6939391522329696,0.053334554036466,0.8865818515568336,1.0024637879735288,0.3889155318081316,0.6890249191374043,2.2637432189623663,0.4471871562324869,0.482550698550499,1.2071463594966358,7.582036742583309,0.8553485085918799,-0.6566575593452084,-2.919705285395402,0.2674688201744546,0.1103169260313841,0.1071106185382753,-0.615620811162576,0.0,-2.2646402541774635,2.397045966045685,0.1975780435017338,-0.4249486021349113,0.1041713450456116,-0.3816800376551743,-1.6504861979868668,-0.6593348090017326,-0.5985817001787574,1.1392394748755086,-1.5942374430836126,0.0,0.4967695854855014,0.6564480509838821,-1.194684820882208
