Date,CRM_Returns,MSFT_Returns,CSCO_Returns,ORCL_Returns,QCOM_Returns,ACN_Returns,MCD_Returns,LLY_Returns,NFLX_Returns,VZ_Returns,UNH_Returns,MRK_Returns,DHR_Returns,JNJ_Returns,TXN_Returns,NKE_Returns,LIN_Returns,XOM_Returns,GOOGL_Returns,ABT_Returns,GOOG_Returns,DIS_Returns,AMD_Returns,INTU_Returns,TMO_Returns,JPM_Returns,BRK-B_Returns,PG_Returns,WFC_Returns,NVDA_Returns,AAPL_Returns,WMT_Returns,CVX_Returns,NEE_Returns,PEP_Returns,BAC_Returns,AMZN_Returns,ADBE_Returns,CMCSA_Returns,HD_Returns,COST_Returns,COP_Returns,KO_Returns
2005-01-04,-1.4457817204996615,0.3739730079494574,-3.933748658833769,-2.6099883055774487,-0.4489570606783899,-2.351159725072738,0.817102887253518,-1.3333333333333308,-2.1816200985325107,-1.0125920829919477,-1.0274755961994675,-0.4158622996062955,-1.0314846476926598,-0.3179662290742069,-2.39867624642629,-1.422429022825089,-1.4324717477775528,-0.6787785018010695,-4.050136480950616,-1.0070701898024503,-4.050129219856602,-1.077199020126074,-5.604861146622109,-3.2867128141278568,-1.246633542550457,-1.8901702416988186,-1.5177666006606083,-1.2502240331186742,0.08076116489061924,-4.707379115564148,1.02699936892372,-0.2436722858195739,-0.6876272658664084,-1.2178640152852194,-0.712358378258604,-1.377527770684639,-5.345909895131173,-2.642239082028852,-2.555519249975058,-1.276100363183974,-1.7954083151478173,-0.6539044539157102,-1.3962489606924589
2005-01-05,9.71882697597113,-0.223544953805066,0.053880545094764365,0.3062784116985684,0.42724970475258583,-0.38835099599894285,-0.7793076467552451,1.0450483442426828,-3.944870062247774,-0.1496992838246558,0.34993049179556923,0.6745858604538357,-0.5031370980005168,-0.06379731266444866,-3.0084787302747995,-1.1968676471604822,-2.0299822015987012,-0.522609691524023,-0.5089733069686853,-1.1471836552207293,-0.5089906590223237,-0.5444679850480805,-2.276096513166459,-1.1328059814156521,-0.2729441322542936,0.20828386194351456,0.17513536162996335,1.0458709996774562,0.11297562275425221,0.9345753487448594,0.8758200437565478,0.13152534456726261,0.6528226232152878,-1.287674577268838,0.1163493768588042,-1.1566974745238712,-0.8780298366068973,-0.5494535855962268,0.9366165095932688,-0.916567324656381,0.3826537025350296,0.7419772341660469,-0.46386384510689327
2005-01-06,-1.2813450685742245,-0.11202645958283686,1.5078120153311003,0.9160296340817276,1.6308168383670996,-0.896684388525959,0.7854285515170201,0.8024196389968763,-1.3393722773948125,-1.1744183606262726,2.208533712470695,0.7019817825710595,0.05417319102543061,0.2872650903512852,-0.39318547395239545,-0.124533689653894,0.9889290248962235,1.27297884835611,-2.5631928775832646,2.2553099667204757,-2.5631771381806057,0.14598254800091137,-0.15190221086333056,-0.6338423533129411,0.06842442037937602,0.5715702686730051,0.48950834888501493,0.49028592565807383,0.35466907146957105,-0.969836974196947,0.07753148688127709,1.4261628402652438,1.6705944502303893,1.6236550624200152,0.7166355301767791,-0.15455882845923918,-1.7237257819923801,-1.6574549997601884,-0.1546527595995606,-1.494309939267957,1.440068376952186,1.4492825991094804,0.8339468942123673
2005-01-07,-0.9593684135519531,-0.2990651353497409,-0.6896608248508573,0.8320700034446293,0.5116307458212122,4.681355352030003,-0.6546165206823606,-0.47762332141170205,0.6334860166568479,-0.35397920676483174,-0.7960843236810344,-1.3624830915175745,0.18050343647029177,-0.36600818217352726,0.5263194879337574,-0.5894403369594459,-0.02331154505825772,-0.6584158487431435,2.8109277645195885,1.7130645957201374,2.8109254004859308,-0.9839599020450951,1.014202687137078,1.2512319853581477,-1.4700865134214758,-0.8008203718043894,1.5657646712707196,1.0480629106581318,-0.12851699767820746,-1.9148660908167692,7.2811243584381735,-0.11100028139127138,-1.121202438604063,-0.1911880549295586,0.8653860825758697,-1.0835950137977002,3.0937845176957746,0.06809175976707493,0.8983860037484082,-0.26487024701382644,-0.8559495497940661,-0.6323195001821214,0.12162305112677352
2005-01-10,-3.2478616501620317,0.4874359219899427,0.0,-1.050265147217122,-0.16196134393140493,1.315289237479167,-0.6275517969025035,1.208674592006731,1.349009207920715,-0.9642245836261387,0.4241603839834074,1.1885661302124095,-0.3243187302298889,0.7826191646586933,-1.3525282064157262,0.9920214103262603,-0.34981698260834193,0.3815999662890812,0.6241905437422979,0.9684163730106166,0.6241944122343801,0.4048574929093274,1.0542122674114252,0.33922798181627023,0.27758474862309424,-0.3385444347642097,0.23980710360915758,0.7868427321419347,-0.06433505228902181,0.2271419906109129,-0.4187243713760114,-0.5000934243957089,0.4496569606551537,0.34204407241213985,2.497612086822665,1.2519592645249933,-1.1342121995275067,0.06805191622669682,2.0264071454422217,0.9174338119602776,0.18951389641390648,0.9073752410641234,0.5587938364649547
2005-01-11,-3.297994587982356,-0.2611928985707501,-0.4273500354724069,0.07581674905212665,0.2085750855278956,-1.7062281160743376,-1.7998095783109291,0.1580613887575133,-2.3068293503269555,-1.1017124236380016,-0.10273554732675994,-1.0476209996829078,0.668835689731484,-0.34864882935945474,-1.0614761815100682,-0.4741991310742377,-0.25743180793351694,-0.2601061810842409,-0.7792518861486575,-1.8348626134526924,-0.7792455332066628,-0.25660030850154225,-26.179829725778593,-2.0284959084354792,-0.17300774297757116,-0.9668119348289816,-1.6917321782683903,-0.10646091668067292,-0.19314782636244976,-3.079891846724392,-6.380557552172195,-0.24200460767399568,0.038926542132911024,-1.1453454865481771,-0.5394291478501012,-0.242880565528647,-0.478011014664792,-1.190072707533607,-0.030099717367437773,-0.21531137375738751,-0.5464525561677647,-0.03503970133739154,-0.5556886823580132
2005-01-12,-8.03897496157715,0.18706002718096304,1.5557989539870531,2.1212101289172614,-0.27752715523550187,-0.41509664283608805,0.7717034346442109,1.3150973453505799,-2.3619447508996694,-0.9585572794814978,0.662774754315798,-0.2887408819765791,0.6464346320762759,0.6997433512005768,0.08939897033872768,0.4991432834888121,0.5161924594478062,1.4844567725532887,0.9507123303153842,-0.31860657141991044,0.9507003486633359,1.8743098183103823,1.0767214319182816,-0.5422756281932894,0.1733075785075533,0.2374674115156239,-0.017379318173738056,0.3730001550948936,-1.3384906286462495,-0.8411205972730817,1.394104870660473,0.91435285409871,2.1206228020034246,0.48275651602909253,0.26182791556441654,-0.2656018837410623,1.5850140297079651,1.479698255602968,-0.06020033534773761,1.174782280561626,0.44378505035287397,1.9509386811264573,0.0
2005-01-13,0.9933749320585994,-1.904407079183379,-0.7923909990073308,0.0,-2.3654927714050533,-0.795752517353332,-1.435867137040503,-2.3537567308479446,1.023629496481404,-2.9557847776734425,0.35191872048578876,-1.3835253095451194,-1.8733219935521572,-2.132025395810988,-0.8485870115602867,-0.6434131599353354,-1.540615884830332,-0.07906881875211491,-0.02559053275119627,-1.9177495044640613,-0.025584777772535983,0.10822996953909758,0.9320864539393181,-2.8996238245106887,-1.1764711317500787,-0.5791029507319689,-0.2086212290156042,-1.7342055766136788,-0.8826428781198659,1.0371311787197302,6.629999509468343,-0.8136139830380751,-0.8192042130419352,0.48043717426491384,-1.2870778465781552,-1.2427904044027716,0.709224814966336,-1.2885695616002169,-0.1204818135024932,-1.113746948355232,0.4418323260327872,1.5240012041457085,-1.020403718421592
2005-01-14,-1.6393442622950838,-0.5709920666786439,0.5324732186628767,1.1127639265461342,0.26128411956873876,0.4201703936948187,1.3596635953145864,1.4711128287691722,4.327621363745937,-0.7008138889568527,1.3122126840408033,0.7177784112523344,-0.0909132467824092,1.1779885877950313,1.2162096447571935,1.0565784374510612,0.023703938977859274,1.028685391912787,2.375465898129847,0.4779513813021108,2.375474826408297,1.9819780149646915,0.0,1.4037754792663781,2.380953494017657,0.10590657940836579,-0.22648269104421637,0.6302940689940195,0.08245256854189087,0.32630981175447715,0.5730023248331717,0.6525095450109264,0.46100241536424225,0.0546460617418143,-0.17006111300933435,0.8764031228054803,4.577457379043426,0.017173344767384968,1.2364261026068357,0.40738553919827947,1.1101775464241959,0.47404393158025915,0.5645545723133694
2005-01-18,0.3333346048990826,0.7656923781197422,-0.741522223895863,1.1005107650098322,0.9713334667257323,-0.7227102603309499,0.9262245942954772,0.5065518175150219,-0.2644254913833355,2.2801333685507075,-0.8485870115602867,1.392937072550282,0.05458725579174928,0.526312619365199,0.1335144083768558,-0.2810567831109334,0.521453491026791,0.8419821964858132,1.9653098555353798,-0.45405224394259314,1.965287249313974,1.5547740985442093,2.2427450924145553,-1.761894716850665,0.44460009963351865,1.5604340945744255,0.925438755125807,0.19685148219212856,1.2687435742086306,1.5804707586432487,0.6410500245537243,0.9260938311601352,1.5105180249554095,1.1605659460860895,1.2492898439086408,1.8712411762286552,0.06734589115140466,0.25760179814204864,-0.029777821148135875,0.6205210311809095,1.8023594854655434,1.2356752288883,0.6834238978625784
